ConsumptionID,Timestamp,EnergyTypeID,LocationID,DeviceID,WeatherID,EnergyConsumed,Cost,PeakHourFlag,Season
1799,2022-03-16 22:00:00,1,5,64,1799,4.85,12.2,True,Autumn
1800,2022-03-16 23:00:00,2,3,85,1800,1.6,83.0,True,Winter
1801,2022-03-17 00:00:00,3,2,46,1801,2.52,25.93,False,Summer
1802,2022-03-17 01:00:00,2,4,44,1802,8.91,77.95,False,Autumn
1803,2022-03-17 02:00:00,2,4,29,1803,4.98,95.75,False,Winter
1804,2022-03-17 03:00:00,2,3,54,1804,10.56,69.98,False,Monsoon
1805,2022-03-17 04:00:00,2,5,55,1805,5.44,60.01,False,Autumn
1806,2022-03-17 05:00:00,1,5,88,1806,18.84,46.58,False,Autumn
1807,2022-03-17 06:00:00,4,4,97,1807,18.17,37.08,True,Summer
1808,2022-03-17 07:00:00,3,6,52,1808,11.55,35.95,True,Summer
1809,2022-03-17 08:00:00,3,5,98,1809,7.41,64.0,True,Winter
1810,2022-03-17 09:00:00,4,2,100,1810,7.93,75.38,True,Autumn
1811,2022-03-17 10:00:00,3,1,89,1811,8.53,68.17,True,Monsoon
1812,2022-03-17 11:00:00,2,6,69,1812,14.69,20.64,True,Winter
1813,2022-03-17 12:00:00,1,6,39,1813,9.31,49.9,False,Autumn
1814,2022-03-17 13:00:00,2,5,42,1814,17.21,79.37,False,Monsoon
1815,2022-03-17 14:00:00,2,2,76,1815,18.91,48.09,False,Summer
1816,2022-03-17 15:00:00,1,5,3,1816,7.05,54.13,False,Summer
1817,2022-03-17 16:00:00,3,4,73,1817,11.43,77.34,False,Winter
1818,2022-03-17 17:00:00,1,2,5,1818,2.35,66.47,False,Summer
1819,2022-03-17 18:00:00,4,6,18,1819,4.41,41.53,True,Summer
1820,2022-03-17 19:00:00,4,6,20,1820,8.56,89.65,True,Monsoon
1821,2022-03-17 20:00:00,4,4,43,1821,4.52,17.09,True,Monsoon
1822,2022-03-17 21:00:00,1,3,73,1822,17.59,99.56,True,Monsoon
1823,2022-03-17 22:00:00,4,6,81,1823,3.59,12.77,True,Autumn
1824,2022-03-17 23:00:00,2,5,78,1824,9.39,2.48,True,Winter
1825,2022-03-18 00:00:00,2,5,78,1825,12.31,89.11,False,Monsoon
1826,2022-03-18 01:00:00,4,4,74,1826,13.99,25.25,False,Summer
1827,2022-03-18 02:00:00,4,5,51,1827,7.97,73.24,False,Summer
1828,2022-03-18 03:00:00,4,6,49,1828,17.45,81.29,False,Monsoon
1829,2022-03-18 04:00:00,4,6,27,1829,11.58,86.04,False,Summer
1830,2022-03-18 05:00:00,1,1,51,1830,9.07,99.17,False,Summer
1831,2022-03-18 06:00:00,1,5,9,1831,1.81,30.11,True,Autumn
1832,2022-03-18 07:00:00,2,2,69,1832,9.56,71.31,True,Summer
1833,2022-03-18 08:00:00,3,3,50,1833,16.5,12.42,True,Summer
1834,2022-03-18 09:00:00,2,4,25,1834,12.48,41.27,True,Summer
1835,2022-03-18 10:00:00,1,2,61,1835,16.73,84.95,True,Monsoon
1836,2022-03-18 11:00:00,2,2,14,1836,10.13,37.4,True,Autumn
1837,2022-03-18 12:00:00,2,2,43,1837,2.81,59.52,False,Autumn
1838,2022-03-18 13:00:00,1,6,73,1838,0.77,50.87,False,Monsoon
1839,2022-03-18 14:00:00,3,6,58,1839,6.41,64.95,False,Summer
1840,2022-03-18 15:00:00,1,3,82,1840,14.11,97.32,False,Monsoon
1841,2022-03-18 16:00:00,2,4,39,1841,15.91,6.52,False,Autumn
1842,2022-03-18 17:00:00,1,4,12,1842,6.27,57.82,False,Monsoon
1843,2022-03-18 18:00:00,3,3,22,1843,10.17,86.44,True,Monsoon
1844,2022-03-18 19:00:00,3,1,14,1844,8.71,48.66,True,Summer
1845,2022-03-18 20:00:00,1,6,87,1845,8.51,8.77,True,Monsoon
1846,2022-03-18 21:00:00,1,2,71,1846,5.01,56.49,True,Monsoon
1847,2022-03-18 22:00:00,1,4,23,1847,3.16,33.88,True,Monsoon
1848,2022-03-18 23:00:00,4,3,5,1848,4.34,16.34,True,Monsoon
1849,2022-03-19 00:00:00,2,3,89,1849,1.58,85.05,False,Autumn
1850,2022-03-19 01:00:00,2,6,78,1850,4.36,52.64,False,Monsoon
1851,2022-03-19 02:00:00,3,2,63,1851,0.68,93.39,False,Autumn
1852,2022-03-19 03:00:00,2,3,4,1852,12.73,80.8,False,Autumn
1853,2022-03-19 04:00:00,4,6,24,1853,6.67,69.6,False,Autumn
1854,2022-03-19 05:00:00,3,5,26,1854,19.48,1.5,False,Winter
1855,2022-03-19 06:00:00,1,2,9,1855,4.28,43.35,True,Autumn
1856,2022-03-19 07:00:00,1,4,50,1856,7.24,20.55,True,Winter
1857,2022-03-19 08:00:00,3,2,37,1857,7.48,91.17,True,Autumn
1858,2022-03-19 09:00:00,3,1,27,1858,0.66,18.28,True,Monsoon
1859,2022-03-19 10:00:00,3,2,30,1859,16.86,29.32,True,Summer
1860,2022-03-19 11:00:00,4,2,38,1860,1.12,52.17,True,Autumn
1861,2022-03-19 12:00:00,1,1,85,1861,18.83,27.07,False,Monsoon
1862,2022-03-19 13:00:00,4,2,68,1862,17.9,21.78,False,Winter
1863,2022-03-19 14:00:00,1,3,9,1863,10.94,60.31,False,Summer
1864,2022-03-19 15:00:00,3,4,59,1864,11.1,9.8,False,Summer
1865,2022-03-19 16:00:00,4,4,8,1865,13.25,6.76,False,Monsoon
1866,2022-03-19 17:00:00,2,5,48,1866,8.05,37.85,False,Monsoon
1867,2022-03-19 18:00:00,1,4,67,1867,13.12,72.35,True,Monsoon
1868,2022-03-19 19:00:00,3,4,2,1868,1.37,55.93,True,Winter
1869,2022-03-19 20:00:00,3,6,22,1869,1.55,42.86,True,Monsoon
1870,2022-03-19 21:00:00,4,1,42,1870,9.42,57.01,True,Autumn
1871,2022-03-19 22:00:00,2,2,53,1871,11.22,37.18,True,Autumn
1872,2022-03-19 23:00:00,2,2,51,1872,17.81,93.68,True,Monsoon
1873,2022-03-20 00:00:00,1,3,21,1873,2.54,6.44,False,Summer
1874,2022-03-20 01:00:00,1,2,15,1874,16.54,67.67,False,Summer
1875,2022-03-20 02:00:00,1,1,17,1875,4.6,89.24,False,Autumn
1876,2022-03-20 03:00:00,4,3,69,1876,8.18,80.58,False,Monsoon
1877,2022-03-20 04:00:00,3,3,54,1877,6.67,19.22,False,Winter
1878,2022-03-20 05:00:00,4,6,62,1878,8.3,30.3,False,Winter
1879,2022-03-20 06:00:00,3,5,96,1879,3.43,71.99,True,Summer
1880,2022-03-20 07:00:00,3,2,9,1880,10.32,9.34,True,Summer
1881,2022-03-20 08:00:00,3,6,50,1881,16.13,81.37,True,Monsoon
1882,2022-03-20 09:00:00,2,1,27,1882,9.11,72.17,True,Autumn
1883,2022-03-20 10:00:00,4,6,17,1883,10.07,73.23,True,Autumn
1884,2022-03-20 11:00:00,4,4,27,1884,17.05,10.92,True,Winter
1885,2022-03-20 12:00:00,4,1,40,1885,14.27,72.06,False,Autumn
1886,2022-03-20 13:00:00,2,1,56,1886,10.06,68.3,False,Autumn
1887,2022-03-20 14:00:00,2,1,91,1887,5.53,83.26,False,Summer
1888,2022-03-20 15:00:00,3,3,86,1888,17.76,5.12,False,Monsoon
1889,2022-03-20 16:00:00,2,5,61,1889,11.75,3.29,False,Autumn
1890,2022-03-20 17:00:00,1,3,21,1890,4.81,37.93,False,Winter
1891,2022-03-20 18:00:00,1,1,78,1891,5.75,15.73,True,Winter
1892,2022-03-20 19:00:00,1,4,74,1892,16.16,56.28,True,Winter
1893,2022-03-20 20:00:00,4,3,40,1893,1.36,91.82,True,Monsoon
1894,2022-03-20 21:00:00,1,6,76,1894,19.85,39.76,True,Monsoon
1895,2022-03-20 22:00:00,2,6,26,1895,3.04,84.65,True,Monsoon
1896,2022-03-20 23:00:00,4,1,65,1896,16.02,1.02,True,Autumn
1897,2022-03-21 00:00:00,4,4,92,1897,8.2,17.68,False,Monsoon
1898,2022-03-21 01:00:00,1,6,88,1898,10.1,4.01,False,Winter
1899,2022-03-21 02:00:00,3,2,59,1899,17.67,33.49,False,Autumn
1900,2022-03-21 03:00:00,3,2,36,1900,8.55,90.91,False,Summer
1901,2022-03-21 04:00:00,2,1,26,1901,10.98,10.6,False,Winter
1902,2022-03-21 05:00:00,1,5,1,1902,1.46,61.03,False,Monsoon
1903,2022-03-21 06:00:00,2,6,19,1903,0.55,45.7,True,Autumn
1904,2022-03-21 07:00:00,3,5,58,1904,5.27,93.91,True,Summer
1905,2022-03-21 08:00:00,3,1,9,1905,13.77,13.13,True,Summer
1906,2022-03-21 09:00:00,1,5,52,1906,2.86,21.99,True,Monsoon
1907,2022-03-21 10:00:00,3,6,78,1907,2.72,3.92,True,Summer
1908,2022-03-21 11:00:00,3,5,32,1908,8.51,43.96,True,Winter
1909,2022-03-21 12:00:00,3,5,68,1909,13.13,28.51,False,Autumn
1910,2022-03-21 13:00:00,1,3,43,1910,14.39,87.12,False,Summer
1911,2022-03-21 14:00:00,1,4,73,1911,3.98,60.89,False,Monsoon
1912,2022-03-21 15:00:00,3,1,63,1912,2.05,61.79,False,Monsoon
1913,2022-03-21 16:00:00,3,2,59,1913,18.84,53.66,False,Monsoon
1914,2022-03-21 17:00:00,4,5,60,1914,5.58,10.09,False,Winter
1915,2022-03-21 18:00:00,1,1,74,1915,17.14,45.06,True,Summer
1916,2022-03-21 19:00:00,2,3,6,1916,17.34,99.95,True,Winter
1917,2022-03-21 20:00:00,2,3,95,1917,15.56,83.69,True,Monsoon
1918,2022-03-21 21:00:00,3,5,12,1918,3.79,89.45,True,Monsoon
1919,2022-03-21 22:00:00,3,6,37,1919,16.53,82.5,True,Autumn
1920,2022-03-21 23:00:00,4,4,83,1920,15.5,11.2,True,Summer
1921,2022-03-22 00:00:00,4,6,59,1921,12.14,23.52,False,Summer
1922,2022-03-22 01:00:00,1,6,45,1922,7.08,1.31,False,Monsoon
1923,2022-03-22 02:00:00,2,2,90,1923,5.62,31.05,False,Autumn
1924,2022-03-22 03:00:00,4,4,92,1924,2.88,11.75,False,Summer
1925,2022-03-22 04:00:00,2,2,39,1925,10.44,47.81,False,Autumn
1926,2022-03-22 05:00:00,4,2,51,1926,11.91,68.04,False,Monsoon
1927,2022-03-22 06:00:00,3,1,79,1927,7.51,87.58,True,Monsoon
1928,2022-03-22 07:00:00,4,2,23,1928,9.77,75.17,True,Summer
1929,2022-03-22 08:00:00,4,2,54,1929,7.59,93.92,True,Monsoon
1930,2022-03-22 09:00:00,1,3,32,1930,13.0,6.34,True,Monsoon
1931,2022-03-22 10:00:00,3,4,23,1931,18.07,2.21,True,Winter
1932,2022-03-22 11:00:00,3,4,80,1932,3.7,66.47,True,Summer
1933,2022-03-22 12:00:00,1,3,94,1933,7.94,29.65,False,Winter
1934,2022-03-22 13:00:00,2,5,56,1934,3.25,26.1,False,Autumn
1935,2022-03-22 14:00:00,3,1,59,1935,12.69,33.76,False,Autumn
1936,2022-03-22 15:00:00,3,4,50,1936,14.71,27.71,False,Autumn
1937,2022-03-22 16:00:00,1,5,85,1937,18.67,51.63,False,Autumn
1938,2022-03-22 17:00:00,2,3,24,1938,5.94,44.57,False,Winter
1939,2022-03-22 18:00:00,3,6,90,1939,19.03,51.73,True,Winter
1940,2022-03-22 19:00:00,1,1,73,1940,1.73,67.6,True,Monsoon
1941,2022-03-22 20:00:00,3,3,13,1941,12.26,39.33,True,Winter
1942,2022-03-22 21:00:00,4,5,51,1942,1.61,25.88,True,Autumn
1943,2022-03-22 22:00:00,2,4,90,1943,17.93,17.45,True,Winter
1944,2022-03-22 23:00:00,4,4,6,1944,10.83,35.6,True,Monsoon
1945,2022-03-23 00:00:00,2,6,31,1945,13.55,74.44,False,Autumn
1946,2022-03-23 01:00:00,1,2,21,1946,16.72,75.91,False,Monsoon
1947,2022-03-23 02:00:00,3,3,36,1947,3.43,67.02,False,Monsoon
1948,2022-03-23 03:00:00,3,2,81,1948,1.25,24.17,False,Winter
1949,2022-03-23 04:00:00,1,3,69,1949,17.64,59.22,False,Winter
1950,2022-03-23 05:00:00,3,4,38,1950,6.64,57.5,False,Winter
1951,2022-03-23 06:00:00,4,6,86,1951,3.02,48.94,True,Winter
1952,2022-03-23 07:00:00,1,3,9,1952,9.63,55.45,True,Summer
1953,2022-03-23 08:00:00,4,3,90,1953,12.17,49.69,True,Winter
1954,2022-03-23 09:00:00,2,1,93,1954,1.1,56.98,True,Autumn
1955,2022-03-23 10:00:00,3,6,93,1955,5.86,71.84,True,Summer
1956,2022-03-23 11:00:00,4,5,28,1956,1.14,11.85,True,Winter
1957,2022-03-23 12:00:00,3,1,64,1957,8.7,75.21,False,Autumn
1958,2022-03-23 13:00:00,2,6,53,1958,17.95,14.45,False,Monsoon
1959,2022-03-23 14:00:00,3,6,98,1959,19.66,7.6,False,Autumn
1960,2022-03-23 15:00:00,2,1,71,1960,12.92,97.63,False,Autumn
1961,2022-03-23 16:00:00,1,6,16,1961,3.65,95.74,False,Summer
1962,2022-03-23 17:00:00,3,6,48,1962,18.16,6.98,False,Monsoon
1963,2022-03-23 18:00:00,1,2,10,1963,10.57,44.88,True,Winter
1964,2022-03-23 19:00:00,2,3,97,1964,3.5,19.44,True,Summer
1965,2022-03-23 20:00:00,1,5,14,1965,18.47,49.05,True,Monsoon
1966,2022-03-23 21:00:00,4,4,65,1966,15.27,83.19,True,Autumn
1967,2022-03-23 22:00:00,1,3,99,1967,14.77,95.11,True,Autumn
1968,2022-03-23 23:00:00,4,6,100,1968,14.33,63.79,True,Winter
1969,2022-03-24 00:00:00,2,6,42,1969,4.41,36.04,False,Autumn
1970,2022-03-24 01:00:00,2,3,53,1970,4.61,60.73,False,Monsoon
1971,2022-03-24 02:00:00,3,6,58,1971,13.92,31.89,False,Winter
1972,2022-03-24 03:00:00,4,1,22,1972,4.78,91.07,False,Autumn
1973,2022-03-24 04:00:00,3,5,33,1973,9.05,87.17,False,Winter
1974,2022-03-24 05:00:00,3,2,27,1974,15.75,56.26,False,Winter
1975,2022-03-24 06:00:00,2,4,65,1975,15.79,33.16,True,Summer
1976,2022-03-24 07:00:00,1,4,6,1976,9.34,30.05,True,Monsoon
1977,2022-03-24 08:00:00,2,1,60,1977,15.95,4.31,True,Autumn
1978,2022-03-24 09:00:00,2,4,4,1978,16.85,81.77,True,Summer
1979,2022-03-24 10:00:00,1,3,10,1979,13.27,45.59,True,Monsoon
1980,2022-03-24 11:00:00,4,3,82,1980,4.95,33.19,True,Summer
1981,2022-03-24 12:00:00,4,1,89,1981,5.84,47.64,False,Monsoon
1982,2022-03-24 13:00:00,1,2,87,1982,6.64,82.06,False,Autumn
1983,2022-03-24 14:00:00,1,3,96,1983,2.78,13.34,False,Summer
1984,2022-03-24 15:00:00,3,2,60,1984,5.83,85.91,False,Monsoon
1985,2022-03-24 16:00:00,1,2,49,1985,4.59,89.85,False,Summer
1986,2022-03-24 17:00:00,1,4,44,1986,9.38,94.72,False,Summer
1987,2022-03-24 18:00:00,3,6,96,1987,18.21,40.35,True,Summer
1988,2022-03-24 19:00:00,4,3,52,1988,2.54,22.5,True,Summer
1989,2022-03-24 20:00:00,1,6,25,1989,14.55,37.99,True,Monsoon
1990,2022-03-24 21:00:00,1,4,51,1990,13.9,33.96,True,Summer
1991,2022-03-24 22:00:00,3,1,5,1991,2.37,18.44,True,Winter
1992,2022-03-24 23:00:00,1,3,2,1992,18.49,61.12,True,Winter
1993,2022-03-25 00:00:00,3,1,33,1993,11.59,48.19,False,Winter
1994,2022-03-25 01:00:00,2,4,15,1994,7.59,86.7,False,Summer
1995,2022-03-25 02:00:00,3,4,91,1995,15.25,4.18,False,Monsoon
1996,2022-03-25 03:00:00,2,6,18,1996,5.52,64.74,False,Winter
1997,2022-03-25 04:00:00,2,4,42,1997,14.02,76.53,False,Monsoon
1998,2022-03-25 05:00:00,3,3,86,1998,1.27,76.19,False,Monsoon
1999,2022-03-25 06:00:00,3,6,96,1999,16.87,88.72,True,Summer
2000,2022-03-25 07:00:00,3,4,60,2000,9.24,73.17,True,Summer
94,2022-01-04 21:00:00,3,4,56,94,3.98,60.83,True,Monsoon
456,2022-01-19 23:00:00,3,6,3,456,1.88,52.5,True,Winter
1530,2022-03-05 17:00:00,1,1,30,1530,1.69,35.25,False,Summer
1408,2022-02-28 15:00:00,2,3,14,1408,14.43,52.23,False,Autumn
88,2022-01-04 15:00:00,4,4,22,88,17.55,58.89,False,Winter
